,NoseX,NoseY,NeckX,NeckY,Right_shoulderX,Right_shoulderY,Right_elbowX,Right_elbowY,Right_wristX,Right_wristY,Left_shoulderX,Left_shoulderY,Left_elbowX,Left_elbowY,Left_wristX,Left_wristY,Right_hipX,Right_hipY,Right_kneeX,Right_kneeY,Right_ankleX,Right_ankleY,Left_hipX,Left_hipY,Left_kneeX,Left_kneeY,Left_ankleX,Left_ankleY,Right_eyeX,Right_eyeY,Left_eyeX,Left_eyeY,Right_earX,Right_earY,Left_earX,Left_earY
63,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,284.0,655.0,329.0,666.0,379.0,677.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,295.0,604.0,300.0,638.0,295.0
64,616.0,300.0,621.0,340.0,587.0,329.0,542.0,306.0,497.0,284.0,649.0,334.0,666.0,379.0,677.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,604.0,300.0,638.0,295.0
65,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,284.0,649.0,334.0,666.0,379.0,677.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,604.0,300.0,632.0,295.0
66,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,284.0,649.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,604.0,300.0,632.0,295.0
67,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,284.0,649.0,334.0,666.0,379.0,677.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,604.0,300.0,632.0,295.0
68,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,284.0,649.0,334.0,666.0,385.0,677.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,289.0,621.0,289.0,604.0,300.0,632.0,295.0
69,616.0,300.0,621.0,340.0,587.0,329.0,542.0,306.0,497.0,284.0,649.0,334.0,666.0,385.0,677.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,289.0,621.0,289.0,604.0,300.0,632.0,295.0
70,616.0,300.0,621.0,340.0,587.0,329.0,542.0,312.0,503.0,289.0,649.0,334.0,666.0,385.0,677.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,610.0,289.0,621.0,289.0,604.0,300.0,638.0,295.0
71,616.0,295.0,621.0,340.0,587.0,329.0,542.0,306.0,497.0,284.0,649.0,334.0,666.0,385.0,677.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,289.0,621.0,289.0,604.0,300.0,638.0,295.0
72,616.0,295.0,621.0,340.0,587.0,329.0,542.0,306.0,503.0,284.0,649.0,334.0,666.0,385.0,677.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,610.0,289.0,621.0,289.0,604.0,300.0,638.0,295.0
73,616.0,295.0,621.0,340.0,587.0,329.0,542.0,306.0,497.0,284.0,649.0,334.0,666.0,385.0,677.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,289.0,621.0,289.0,604.0,300.0,638.0,295.0
74,616.0,295.0,621.0,340.0,587.0,329.0,542.0,312.0,497.0,284.0,649.0,334.0,666.0,379.0,677.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,289.0,621.0,289.0,604.0,300.0,638.0,295.0
75,616.0,300.0,621.0,334.0,587.0,329.0,542.0,312.0,497.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,289.0,621.0,289.0,604.0,300.0,638.0,295.0
76,616.0,300.0,621.0,334.0,587.0,329.0,542.0,312.0,497.0,284.0,655.0,329.0,666.0,379.0,677.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,289.0,621.0,289.0,604.0,300.0,638.0,295.0
77,616.0,300.0,621.0,334.0,587.0,329.0,542.0,312.0,497.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,610.0,289.0,627.0,289.0,604.0,300.0,638.0,295.0
78,621.0,300.0,621.0,334.0,587.0,329.0,542.0,312.0,497.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,289.0,627.0,289.0,604.0,300.0,638.0,295.0
79,621.0,300.0,627.0,334.0,587.0,329.0,542.0,312.0,497.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,616.0,289.0,627.0,289.0,604.0,300.0,638.0,295.0
80,621.0,300.0,627.0,334.0,587.0,329.0,542.0,312.0,503.0,289.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,616.0,295.0,627.0,289.0,604.0,300.0,638.0,295.0
81,621.0,300.0,627.0,334.0,587.0,329.0,542.0,312.0,497.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,616.0,295.0,627.0,289.0,604.0,300.0,638.0,295.0
82,621.0,300.0,627.0,334.0,587.0,329.0,542.0,312.0,497.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,616.0,295.0,627.0,289.0,604.0,300.0,638.0,295.0
83,621.0,300.0,627.0,334.0,587.0,329.0,542.0,312.0,497.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,616.0,295.0,627.0,289.0,604.0,300.0,638.0,295.0
84,621.0,300.0,627.0,334.0,587.0,329.0,542.0,306.0,497.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,616.0,295.0,627.0,289.0,604.0,300.0,638.0,295.0
85,621.0,300.0,627.0,334.0,587.0,329.0,542.0,312.0,503.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,593,497,576,570,644.0,430.0,661,486,672,548,616.0,295.0,627.0,289.0,604.0,300.0,638.0,295.0
86,621.0,300.0,627.0,334.0,587.0,329.0,542.0,312.0,503.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,616.0,295.0,627.0,289.0,604.0,300.0,638.0,295.0
87,621.0,300.0,627.0,334.0,587.0,329.0,542.0,306.0,503.0,284.0,655.0,334.0,666.0,379.0,683.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,616.0,295.0,627.0,289.0,604.0,300.0,638.0,295.0
88,621.0,300.0,627.0,334.0,587.0,329.0,542.0,312.0,497.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,616.0,295.0,627.0,289.0,604.0,300.0,638.0,295.0
89,616.0,300.0,627.0,334.0,587.0,329.0,542.0,306.0,497.0,284.0,655.0,329.0,666.0,379.0,677.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,604.0,300.0,638.0,289.0
90,616.0,300.0,621.0,334.0,587.0,329.0,542.0,312.0,497.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,604.0,300.0,638.0,289.0
91,616.0,300.0,621.0,334.0,587.0,329.0,542.0,312.0,497.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,604.0,300.0,638.0,289.0
92,616.0,300.0,621.0,334.0,587.0,329.0,542.0,312.0,503.0,289.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,604.0,300.0,638.0,289.0
93,616.0,300.0,621.0,334.0,587.0,329.0,542.0,312.0,503.0,289.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,289.0,621.0,289.0,604.0,300.0,638.0,289.0
94,616.0,300.0,621.0,334.0,587.0,329.0,542.0,312.0,503.0,289.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,289.0,621.0,289.0,604.0,300.0,638.0,289.0
95,616.0,300.0,621.0,334.0,587.0,329.0,542.0,312.0,497.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,604.0,300.0,638.0,289.0
96,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,604.0,300.0,632.0,289.0
97,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,284.0,655.0,329.0,666.0,379.0,683.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,289.0,604.0,300.0,632.0,295.0
